Open Time,Open,High,Low,Close,Volume,Close Time,QAV,No. Trades,Taker BBAV,Taker BQAV,Ignore
1616187600000,325302.00000000,325302.00000000,324800.00000000,324802.00000000,0.02089100,1616187659999,6789.25218300,17,0.00402600,1309.21642800,0
1616187660000,324801.00000000,325110.00000000,324801.00000000,325105.00000000,0.00885200,1616187719999,2876.63073400,16,0.00489700,1592.03892900,0
1616187720000,325105.00000000,325109.00000000,325105.00000000,325109.00000000,0.00820000,1616187779999,2665.88069900,9,0.00820000,2665.88069900,0
1616187780000,325109.00000000,325549.00000000,324828.00000000,325333.00000000,0.02694500,1616187839999,8762.55037200,23,0.02544700,8275.34394800,0
1616187840000,325550.00000000,325614.00000000,325425.00000000,325610.00000000,0.08782300,1616187899999,28581.48829900,16,0.00641300,2088.15955400,0
1616187900000,325450.00000000,325450.00000000,325065.00000000,325079.00000000,0.09090400,1616187959999,29573.57734300,21,0.01074500,3496.22964800,0
1616187960000,325400.00000000,325590.00000000,325268.00000000,325590.00000000,0.02443600,1616188019999,7951.52039100,8,0.02324700,7564.77673900,0
1616188020000,325590.00000000,325900.00000000,325278.00000000,325900.00000000,0.11121000,1616188079999,36205.56141300,20,0.03873600,12617.37591300,0
1616188080000,325999.00000000,326367.00000000,325747.00000000,326341.00000000,0.05259000,1616188139999,17153.72260600,25,0.03880700,12661.29494300,0
1616188140000,325944.00000000,326319.00000000,325800.00000000,326313.00000000,0.21508600,1616188199999,70142.72118300,29,0.10047900,32787.60253400,0
1616188200000,325860.00000000,326309.00000000,325800.00000000,325814.00000000,0.30550600,1616188259999,99586.01719400,47,0.05207200,16990.39267300,0
1616188260000,325550.00000000,326121.00000000,325271.00000000,326121.00000000,0.34884900,1616188319999,113657.62705100,31,0.12311500,40134.84414800,0
1616188320000,326121.00000000,326121.00000000,325279.00000000,325783.00000000,0.23591600,1616188379999,76794.31414800,25,0.00217900,710.03373600,0
1616188380000,325764.00000000,326106.00000000,325506.00000000,326106.00000000,0.47424100,1616188439999,154567.40776800,42,0.37136800,121040.05448200,0
1616188440000,326106.00000000,326119.00000000,325928.00000000,326115.00000000,0.23579700,1616188499999,76859.15422800,23,0.03015800,9834.75154900,0
1616188500000,326116.00000000,326500.00000000,325936.00000000,326500.00000000,0.06311000,1616188559999,20592.63107700,28,0.06045100,19725.63809700,0
1616188560000,326500.00000000,326880.00000000,326132.00000000,326500.00000000,0.17196400,1616188619999,56133.39040700,31,0.10295400,33626.84866700,0
1616188620000,326500.00000000,326500.00000000,326132.00000000,326143.00000000,0.13679400,1616188679999,44614.15202000,16,0.05707600,18615.48407800,0
1616188680000,326143.00000000,326660.00000000,325600.00000000,325600.00000000,0.05723300,1616188739999,18655.30588900,40,0.01396000,4558.42841500,0
1616188740000,325782.00000000,326396.00000000,325465.00000000,325701.00000000,0.00219300,1616188799999,714.04075300,13,0.00055000,179.29316000,0
1616188800000,325711.00000000,326375.00000000,325711.00000000,326375.00000000,0.00061500,1616188859999,200.42736700,15,0.00016400,53.52550000,0
1616188860000,326373.00000000,326663.00000000,325803.00000000,325803.00000000,0.10151500,1616188919999,33125.15297300,20,0.07646700,24962.12963800,0
1616188920000,326113.00000000,326421.00000000,325476.00000000,326421.00000000,0.08417100,1616188979999,27469.77984300,25,0.08355900,27270.40505200,0
1616188980000,326421.00000000,326421.00000000,325872.00000000,326421.00000000,0.00181900,1616189039999,593.70738900,9,0.00172700,563.72716500,0
1616189040000,325886.00000000,326420.00000000,325886.00000000,326420.00000000,0.00254900,1616189099999,830.97791200,9,0.00054900,179.20458000,0
1616189100000,326416.00000000,326417.00000000,326001.00000000,326398.00000000,0.08009500,1616189159999,26128.29638900,52,0.04144500,13528.23999200,0
1616189160000,326001.00000000,326392.00000000,325803.00000000,326082.00000000,0.02877000,1616189219999,9377.78020800,20,0.00726000,2367.38031500,0
1616189220000,325691.00000000,326199.00000000,325680.00000000,325680.00000000,0.10092000,1616189279999,32869.34203500,16,0.00299900,978.26790200,0
1616189280000,325684.00000000,326199.00000000,325680.00000000,326100.00000000,0.14859600,1616189339999,48456.14347500,25,0.11183500,36477.00521900,0
1616189340000,326199.00000000,326417.00000000,325850.00000000,326417.00000000,0.53944900,1616189399999,175946.09719700,39,0.26393800,86145.00426300,0
1616189400000,326042.00000000,326417.00000000,326038.00000000,326038.00000000,0.48119900,1616189459999,156896.21187400,32,0.01914700,6249.39836600,0
1616189460000,326390.00000000,326390.00000000,325879.00000000,326355.00000000,0.01638600,1616189519999,5343.35063100,22,0.00601200,1962.11599500,0
1616189520000,326349.00000000,326349.00000000,325881.00000000,326345.00000000,0.01751600,1616189579999,5713.18365300,20,0.00796800,2600.25590300,0
1616189580000,326328.00000000,326336.00000000,325840.00000000,325841.00000000,0.13923100,1616189639999,45368.42629800,16,0.00152800,498.64018500,0
1616189640000,325850.00000000,326334.00000000,325667.00000000,326095.00000000,0.32407600,1616189699999,105609.64189500,31,0.01218800,3977.12808900,0
1616189700000,325701.00000000,326095.00000000,325701.00000000,326095.00000000,0.01203200,1616189759999,3918.89394000,3,0.00000000,0.00000000,0
1616189760000,325701.00000000,325701.00000000,325477.00000000,325477.00000000,0.09617100,1616189819999,31304.47264500,23,0.00076000,247.38000000,0
1616189820000,325477.00000000,325500.00000000,325262.00000000,325500.00000000,0.07301200,1616189879999,23761.13741500,18,0.05356100,17434.09029800,0
1616189880000,325500.00000000,325500.00000000,325500.00000000,325500.00000000,0.00555500,1616189939999,1808.15250000,10,0.00555500,1808.15250000,0
1616189940000,325262.00000000,325501.00000000,325262.00000000,325500.00000000,0.45320400,1616189999999,147517.07764200,21,0.04920800,16017.20400000,0
1616190000000,325500.00000000,325992.00000000,325500.00000000,325992.00000000,0.02155100,1616190059999,7019.62441300,12,0.01720800,5605.97123900,0
1616190060000,325593.00000000,325988.00000000,325593.00000000,325660.00000000,0.18123700,1616190119999,59010.75262100,9,0.00300200,978.49937600,0
1616190120000,325775.00000000,326197.00000000,325774.00000000,326197.00000000,0.23765500,1616190179999,77429.41389700,17,0.02953400,9628.18133700,0
1616190180000,326039.00000000,326345.00000000,326000.00000000,326013.00000000,0.05522800,1616190239999,18017.59061700,33,0.04005900,13072.04133000,0
1616190240000,326013.00000000,326346.00000000,325983.00000000,326346.00000000,0.00488800,1616190299999,1594.04489200,13,0.00152900,498.98303400,0
1616190300000,326187.00000000,326345.00000000,325802.00000000,325986.00000000,0.35949500,1616190359999,117195.03646100,30,0.02504300,8172.28284900,0
1616190360000,326098.00000000,326600.00000000,326007.00000000,326220.00000000,0.61651400,1616190419999,201131.63421700,34,0.16529800,53948.39397100,0
1616190420000,326213.00000000,326564.00000000,326002.00000000,326488.00000000,0.18146600,1616190479999,59160.46064800,13,0.00296700,968.85286800,0
1616190480000,326488.00000000,326563.00000000,325802.00000000,325803.00000000,0.56737100,1616190539999,185095.04662300,44,0.07862100,25668.02857800,0
1616190540000,326325.00000000,326325.00000000,325284.00000000,325997.00000000,0.23824900,1616190599999,77669.66303800,43,0.02751500,8972.62776000,0
1616190600000,325667.00000000,325996.00000000,325627.00000000,325627.00000000,0.01648400,1616190659999,5369.03250700,28,0.00360200,1174.12406300,0
1616190660000,325797.00000000,325896.00000000,325280.00000000,325500.00000000,0.19765500,1616190719999,64328.21763500,21,0.00808000,2633.18598100,0
1616190720000,325664.00000000,325793.00000000,325281.00000000,325281.00000000,0.00432000,1616190779999,1405.72296600,16,0.00131200,427.22907200,0
1616190780000,325281.00000000,325755.00000000,325281.00000000,325754.00000000,0.03395200,1616190839999,11055.25824600,35,0.02319400,7555.37970600,0
1616190840000,325394.00000000,325596.00000000,325081.00000000,325494.00000000,0.04173400,1616190899999,13574.94683300,23,0.00706300,2298.50797000,0
1616190900000,325258.00000000,325797.00000000,325258.00000000,325797.00000000,0.33073300,1616190959999,107718.91072600,29,0.33013500,107524.36583400,0
1616190960000,325744.00000000,326108.00000000,325556.00000000,325851.00000000,0.10291200,1616191019999,33534.13999500,41,0.06253500,20379.10226800,0
1616191020000,325851.00000000,326104.00000000,325727.00000000,325810.00000000,0.01434400,1616191079999,4675.03923000,11,0.00459100,1497.14346400,0
1616191080000,325810.00000000,325810.00000000,325502.00000000,325502.00000000,0.00065300,1616191139999,212.63750600,4,0.00000000,0.00000000,0
1616191140000,325842.00000000,326081.00000000,325801.00000000,326080.00000000,0.03426500,1616191199999,11166.83738300,16,0.02588800,8437.60240600,0
1616191200000,325803.00000000,326078.00000000,325503.00000000,325838.00000000,0.02304000,1616191259999,7504.63369100,27,0.00597000,1945.35648600,0
1616191260000,325821.00000000,325846.00000000,325325.00000000,325500.00000000,0.03876800,1616191319999,12626.53088700,19,0.01916100,6243.27208400,0
1616191320000,325283.00000000,325489.00000000,325050.00000000,325050.00000000,0.03839500,1616191379999,12491.11062000,30,0.01811600,5896.53723800,0
1616191380000,325469.00000000,325479.00000000,325054.00000000,325054.00000000,0.02243900,1616191439999,7302.69226300,8,0.02081500,6774.80456700,0
1616191440000,325475.00000000,325476.00000000,325048.00000000,325050.00000000,0.18980700,1616191499999,61708.63907900,28,0.12122700,39412.46473000,0
1616191500000,325445.00000000,325802.00000000,325011.00000000,325011.00000000,0.61154600,1616191559999,199096.08963100,57,0.47433700,154475.16655800,0
1616191560000,325526.00000000,325526.00000000,325056.00000000,325483.00000000,0.01052200,1616191619999,3422.52092300,21,0.00497200,1618.44702100,0
1616191620000,325471.00000000,325471.00000000,325058.00000000,325415.00000000,0.00426500,1616191679999,1387.07792900,12,0.00185500,603.68716900,0
1616191680000,325060.00000000,325408.00000000,325059.00000000,325388.00000000,0.10567000,1616191739999,34361.83284700,56,0.03107200,10110.75884300,0
1616191740000,325376.00000000,325376.00000000,325367.00000000,325376.00000000,0.00678500,1616191799999,2207.66694400,10,0.00678500,2207.66694400,0
1616191800000,325375.00000000,325535.00000000,325375.00000000,325535.00000000,0.17930000,1616191859999,58341.51483700,17,0.17496800,56931.92968900,0
1616191860000,325779.00000000,325780.00000000,325086.00000000,325086.00000000,0.08077400,1616191919999,26272.00373000,27,0.00667600,2174.37819800,0
1616191920000,325087.00000000,325465.00000000,325000.00000000,325000.00000000,0.13544600,1616191979999,44030.90935400,19,0.00153400,499.25256000,0
1616191980000,325182.00000000,325440.00000000,324666.00000000,325440.00000000,0.14764100,1616192039999,47984.16988100,36,0.08061600,26216.02394900,0
1616192040000,325440.00000000,325440.00000000,324345.00000000,324583.00000000,0.12019600,1616192099999,38996.60507300,27,0.01881000,6105.71885800,0
1616192100000,324458.00000000,325213.00000000,324458.00000000,325169.00000000,0.35279300,1616192159999,114545.13071600,26,0.04134700,13434.25310800,0
1616192160000,325169.00000000,325173.00000000,324351.00000000,324494.00000000,0.12562800,1616192219999,40764.69435900,22,0.00389100,1265.02890800,0
1616192220000,324494.00000000,325000.00000000,324494.00000000,325000.00000000,0.10896800,1616192279999,35404.79708000,22,0.10845900,35239.62862000,0
1616192280000,325000.00000000,325173.00000000,324546.00000000,324728.00000000,0.08269100,1616192339999,26863.44450900,24,0.04202300,13657.60318600,0
1616192340000,324728.00000000,324728.00000000,324728.00000000,324728.00000000,0.00000000,1616192399999,0.00000000,0,0.00000000,0.00000000,0
1616192400000,324723.00000000,325071.00000000,324723.00000000,325041.00000000,0.00360400,1616192459999,1170.92514600,4,0.00188800,613.70047800,0
1616192460000,325018.00000000,325107.00000000,324832.00000000,325107.00000000,0.00607200,1616192519999,1973.52097400,14,0.00484100,1573.65278200,0
1616192520000,325107.00000000,325172.00000000,324843.00000000,325168.00000000,0.12371100,1616192579999,40225.34040000,23,0.11882700,38638.36875600,0
1616192580000,325168.00000000,325438.00000000,324858.00000000,325438.00000000,0.06041700,1616192639999,19660.75186600,24,0.05994700,19508.05496600,0
1616192640000,325437.00000000,325437.00000000,324845.00000000,325003.00000000,0.05379500,1616192699999,17480.17680700,23,0.00442400,1439.70880100,0
1616192700000,325002.00000000,325419.00000000,324998.00000000,324998.00000000,0.02708700,1616192759999,8803.32987200,10,0.00013200,42.95530800,0
1616192760000,324998.00000000,325414.00000000,324881.00000000,325414.00000000,0.01593400,1616192819999,5182.82532200,12,0.01402100,4561.21986100,0
1616192820000,325041.00000000,325373.00000000,324998.00000000,325351.00000000,0.14980100,1616192879999,48709.63547500,36,0.06371000,20728.99991100,0
1616192880000,325012.00000000,325347.00000000,324710.00000000,324712.00000000,0.10933500,1616192939999,35524.49418000,35,0.00500700,1628.66910600,0
1616192940000,325193.00000000,325203.00000000,324889.00000000,325198.00000000,0.16953300,1616192999999,55082.98508900,23,0.01194600,3884.69678800,0
1616193000000,325198.00000000,325201.00000000,325001.00000000,325001.00000000,0.03501900,1616193059999,11388.01559100,21,0.02811400,9142.66653000,0
1616193060000,325199.00000000,325346.00000000,325198.00000000,325346.00000000,0.00917600,1616193119999,2984.73230700,12,0.00713300,2320.34870700,0
1616193120000,325346.00000000,325346.00000000,325050.00000000,325201.00000000,0.01570800,1616193179999,5109.95109500,6,0.01570800,5109.95109500,0
